meter_id,anomaly_score,anomaly_flag,anomaly_label,composite_score,confidence,risk_band,risk_score,priority
MTR_000456,0.890997394999384,1,-1,0.7136981764995688,0.7136981764995688,HIGH,0.7136981764995688,0.7136981764995688
MTR_000457,0.21364139642754637,1,-1,0.23954897749928244,0.23954897749928244,LOW,0.23954897749928244,0.23954897749928244
MTR_000458,0.15213508973675713,1,-1,0.19649456281572997,0.19649456281572997,LOW,0.19649456281572997,0.19649456281572997
MTR_000459,0.16112200500333274,1,-1,0.2027854035023329,0.2027854035023329,LOW,0.2027854035023329,0.2027854035023329
MTR_000460,0.1350297690813063,1,-1,0.1845208383569144,0.1845208383569144,LOW,0.1845208383569144,0.1845208383569144
MTR_000461,0.5534104728928205,1,-1,0.4773873310249743,0.4773873310249743,MEDIUM,0.4773873310249743,0.4773873310249743
MTR_000462,0.1701996479907268,1,-1,0.20913975359350873,0.20913975359350873,LOW,0.20913975359350873,0.20913975359350873
MTR_000463,0.06908360203960943,1,-1,0.1383585214277266,0.1383585214277266,LOW,0.1383585214277266,0.1383585214277266
MTR_000464,0.35475103181950596,1,-1,0.33832572227365415,0.33832572227365415,LOW,0.33832572227365415,0.33832572227365415
MTR_000465,0.0654569199240407,1,-1,0.13581984394682847,0.13581984394682847,LOW,0.13581984394682847,0.13581984394682847
MTR_000466,0.18529109084571432,1,-1,0.21970376359200003,0.21970376359200003,LOW,0.21970376359200003,0.21970376359200003
MTR_000467,0.1167579176383079,1,-1,0.1717305423468155,0.1717305423468155,LOW,0.1717305423468155,0.1717305423468155
MTR_000468,0.0969358897990667,1,-1,0.15785512285934666,0.15785512285934666,LOW,0.15785512285934666,0.15785512285934666
MTR_000469,0.14686927927672933,1,-1,0.1928084954937105,0.1928084954937105,LOW,0.1928084954937105,0.1928084954937105
MTR_000470,0.6996225071415982,1,-1,0.5797357549991188,0.5797357549991188,MEDIUM,0.5797357549991188,0.5797357549991188
MTR_000471,0.20667615671547168,1,-1,0.23467330970083017,0.23467330970083017,LOW,0.23467330970083017,0.23467330970083017
MTR_000472,0.21860138609030616,1,-1,0.2430209702632143,0.2430209702632143,LOW,0.2430209702632143,0.2430209702632143
MTR_000473,0.14721094020061437,1,-1,0.19304765814043007,0.19304765814043007,LOW,0.19304765814043007,0.19304765814043007
MTR_000474,0.5276709543352615,1,-1,0.45936966803468304,0.45936966803468304,MEDIUM,0.45936966803468304,0.45936966803468304
MTR_000475,0.07944989779514522,1,-1,0.14561492845660165,0.14561492845660165,LOW,0.14561492845660165,0.14561492845660165
MTR_000476,0.17955974618694404,1,-1,0.21569182233086082,0.21569182233086082,LOW,0.21569182233086082,0.21569182233086082
MTR_000477,0.15523883267980468,1,-1,0.19866718287586327,0.19866718287586327,LOW,0.19866718287586327,0.19866718287586327
MTR_000478,0.13354833699322718,1,-1,0.18348383589525902,0.18348383589525902,LOW,0.18348383589525902,0.18348383589525902
MTR_000479,0.1341574360991253,1,-1,0.18391020526938773,0.18391020526938773,LOW,0.18391020526938773,0.18391020526938773
MTR_000480,0.802343569744151,1,-1,0.6516404988209056,0.6516404988209056,HIGH,0.6516404988209056,0.6516404988209056
MTR_000481,0.3999143617367377,1,-1,0.36994005321571644,0.36994005321571644,LOW,0.36994005321571644,0.36994005321571644
MTR_000482,0.3940850123959693,1,-1,0.36585950867717854,0.36585950867717854,LOW,0.36585950867717854,0.36585950867717854
MTR_000483,0.13651601024525714,1,-1,0.18556120717168,0.18556120717168,LOW,0.18556120717168,0.18556120717168
MTR_000484,0.33127495677864127,1,-1,0.32189246974504887,0.32189246974504887,LOW,0.32189246974504887,0.32189246974504887
MTR_000485,0.23478136310014033,1,-1,0.2543469541700982,0.2543469541700982,LOW,0.2543469541700982,0.2543469541700982
MTR_000486,0.11240177296768028,1,-1,0.1686812410773762,0.1686812410773762,LOW,0.1686812410773762,0.1686812410773762
MTR_000487,0.1577622534681199,1,-1,0.20043357742768392,0.20043357742768392,LOW,0.20043357742768392,0.20043357742768392
MTR_000488,0.37188749324505144,1,-1,0.35032124527153596,0.35032124527153596,LOW,0.35032124527153596,0.35032124527153596
MTR_000489,0.07574941280263987,1,-1,0.14302458896184791,0.14302458896184791,LOW,0.14302458896184791,0.14302458896184791
MTR_000490,0.43636497415301473,1,-1,0.39545548190711033,0.39545548190711033,LOW,0.39545548190711033,0.39545548190711033
MTR_000491,0.15831016002037307,1,-1,0.20081711201426114,0.20081711201426114,LOW,0.20081711201426114,0.20081711201426114
MTR_000492,0.32751784279182306,1,-1,0.3192624899542761,0.3192624899542761,LOW,0.3192624899542761,0.3192624899542761
MTR_000493,0.17910319166063524,1,-1,0.21537223416244466,0.21537223416244466,LOW,0.21537223416244466,0.21537223416244466
MTR_000494,0.18795833980591053,1,-1,0.22157083786413737,0.22157083786413737,LOW,0.22157083786413737,0.22157083786413737
MTR_000495,0.27866204249139936,1,-1,0.2850634297439796,0.2850634297439796,LOW,0.2850634297439796,0.2850634297439796
MTR_000496,0.23209243393849016,1,-1,0.2524647037569431,0.2524647037569431,LOW,0.2524647037569431,0.2524647037569431
MTR_000497,0.17548936528040454,1,-1,0.2128425556962832,0.2128425556962832,LOW,0.2128425556962832,0.2128425556962832
MTR_000498,0.18646153819257705,1,-1,0.22052307673480392,0.22052307673480392,LOW,0.22052307673480392,0.22052307673480392
MTR_000499,0.15321459701379936,1,-1,0.19725021790965955,0.19725021790965955,LOW,0.19725021790965955,0.19725021790965955
MTR_000500,0.42321665004261166,1,-1,0.38625165502982817,0.38625165502982817,LOW,0.38625165502982817,0.38625165502982817
MTR_000501,0.09769770898817547,1,-1,0.1583883962917228,0.1583883962917228,LOW,0.1583883962917228,0.1583883962917228
MTR_000502,0.784974711775893,1,-1,0.639482298243125,0.639482298243125,MEDIUM,0.639482298243125,0.639482298243125
MTR_000503,0.38480415731066137,1,-1,0.3593629101174629,0.3593629101174629,LOW,0.3593629101174629,0.3593629101174629
MTR_000504,0.29956146811512735,1,-1,0.29969302768058914,0.29969302768058914,LOW,0.29969302768058914,0.29969302768058914
MTR_000505,0.11154910100463408,1,-1,0.16808437070324383,0.16808437070324383,LOW,0.16808437070324383,0.16808437070324383
MTR_000506,0.42435857049109055,1,-1,0.3870509993437634,0.3870509993437634,LOW,0.3870509993437634,0.3870509993437634
MTR_000507,0.08305403229096911,1,-1,0.14813782260367836,0.14813782260367836,LOW,0.14813782260367836,0.14813782260367836
MTR_000508,0.1470618544967196,1,-1,0.19294329814770372,0.19294329814770372,LOW,0.19294329814770372,0.19294329814770372
MTR_000509,0.14827144065462644,1,-1,0.19379000845823852,0.19379000845823852,LOW,0.19379000845823852,0.19379000845823852
MTR_000510,0.5125548898307423,1,-1,0.44878842288151954,0.44878842288151954,LOW,0.44878842288151954,0.44878842288151954
MTR_000511,0.3160289953841592,1,-1,0.3112202967689114,0.3112202967689114,LOW,0.3112202967689114,0.3112202967689114
MTR_000512,0.11250182779491161,1,-1,0.1687512794564381,0.1687512794564381,LOW,0.1687512794564381,0.1687512794564381
MTR_000513,0.4273501412441483,1,-1,0.38914509887090376,0.38914509887090376,LOW,0.38914509887090376,0.38914509887090376
MTR_000514,0.4145506121906833,1,-1,0.38018542853347825,0.38018542853347825,LOW,0.38018542853347825,0.38018542853347825
MTR_000515,0.15758261702312143,1,-1,0.200307831916185,0.200307831916185,LOW,0.200307831916185,0.200307831916185
MTR_000516,0.8403999595855703,1,-1,0.6782799717098992,0.6782799717098992,HIGH,0.6782799717098992,0.6782799717098992
MTR_000517,0.10612438230232131,1,-1,0.16428706761162493,0.16428706761162493,LOW,0.16428706761162493,0.16428706761162493
MTR_000518,0.05911740285354052,0,1,0.13138218199747836,0.13138218199747836,LOW,0.13138218199747836,0.13138218199747836
MTR_000519,0.06384105592312976,1,-1,0.13468873914619084,0.13468873914619084,LOW,0.13468873914619084,0.13468873914619084
MTR_000520,0.7436844018393146,1,-1,0.6105790812875201,0.6105790812875201,MEDIUM,0.6105790812875201,0.6105790812875201
MTR_000521,0.06802877800006565,1,-1,0.13762014460004596,0.13762014460004596,LOW,0.13762014460004596,0.13762014460004596
MTR_000522,0.13466744267904665,1,-1,0.18426720987533263,0.18426720987533263,LOW,0.18426720987533263,0.18426720987533263
MTR_000523,0.04049459633934794,0,1,0.11834621743754356,0.11834621743754356,LOW,0.11834621743754356,0.11834621743754356
MTR_000524,0.7908285790413719,1,-1,0.6435800053289603,0.6435800053289603,MEDIUM,0.6435800053289603,0.6435800053289603
MTR_000525,0.15719225327088834,1,-1,0.20003457728962182,0.20003457728962182,LOW,0.20003457728962182,0.20003457728962182
MTR_000526,0.06045426341034745,0,1,0.1323179843872432,0.1323179843872432,LOW,0.1323179843872432,0.1323179843872432
MTR_000527,0.3309726270003177,1,-1,0.32168083890022237,0.32168083890022237,LOW,0.32168083890022237,0.32168083890022237
MTR_000528,0.8111493386095228,1,-1,0.6578045370266659,0.6578045370266659,HIGH,0.6578045370266659,0.6578045370266659
MTR_000529,0.8504716007502221,1,-1,0.6853301205251554,0.6853301205251554,HIGH,0.6853301205251554,0.6853301205251554
MTR_000530,0.05952796830102033,0,1,0.13166957781071423,0.13166957781071423,LOW,0.13166957781071423,0.13166957781071423
MTR_000531,0.5206029926255297,1,-1,0.45442209483787077,0.45442209483787077,MEDIUM,0.45442209483787077,0.45442209483787077
MTR_000532,0.5155928145590077,1,-1,0.45091497019130544,0.45091497019130544,MEDIUM,0.45091497019130544,0.45091497019130544
MTR_000533,0.28911361794132256,1,-1,0.2923795325589258,0.2923795325589258,LOW,0.2923795325589258,0.2923795325589258
MTR_000534,0.46128565335242083,1,-1,0.4128999573466946,0.4128999573466946,LOW,0.4128999573466946,0.4128999573466946
MTR_000535,0.22510566930291181,1,-1,0.24757396851203825,0.24757396851203825,LOW,0.24757396851203825,0.24757396851203825
MTR_000536,0.17767198219258545,1,-1,0.2143703875348098,0.2143703875348098,LOW,0.2143703875348098,0.2143703875348098
MTR_000537,0.19811371621262433,1,-1,0.22867960134883702,0.22867960134883702,LOW,0.22867960134883702,0.22867960134883702
MTR_000538,0.26076574717672046,1,-1,0.2725360230237043,0.2725360230237043,LOW,0.2725360230237043,0.2725360230237043
MTR_000539,0.5982964974592769,1,-1,0.5088075482214939,0.5088075482214939,MEDIUM,0.5088075482214939,0.5088075482214939
MTR_000540,0.506081389173095,1,-1,0.44425697242116646,0.44425697242116646,LOW,0.44425697242116646,0.44425697242116646
MTR_000541,0.2540531392839837,1,-1,0.2678371974987886,0.2678371974987886,LOW,0.2678371974987886,0.2678371974987886
MTR_000542,0.5136651557504759,1,-1,0.44956560902533305,0.44956560902533305,LOW,0.44956560902533305,0.44956560902533305
MTR_000543,0.3833117864027476,1,-1,0.35831825048192334,0.35831825048192334,LOW,0.35831825048192334,0.35831825048192334
MTR_000544,0.2697662133622141,1,-1,0.27883634935354984,0.27883634935354984,LOW,0.27883634935354984,0.27883634935354984
MTR_000545,0.44678959118037537,1,-1,0.40275271382626276,0.40275271382626276,LOW,0.40275271382626276,0.40275271382626276
MTR_000546,0.13417462302404676,1,-1,0.18392223611683273,0.18392223611683273,LOW,0.18392223611683273,0.18392223611683273
MTR_000547,0.17310094752339694,1,-1,0.21117066326637784,0.21117066326637784,LOW,0.21117066326637784,0.21117066326637784
MTR_000548,0.18642088706598045,1,-1,0.2204946209461863,0.2204946209461863,LOW,0.2204946209461863,0.2204946209461863
MTR_000549,0.3051041024208631,1,-1,0.3035728716946042,0.3035728716946042,LOW,0.3035728716946042,0.3035728716946042
MTR_000550,0.9040277727312173,1,-1,0.722819440911852,0.722819440911852,HIGH,0.722819440911852,0.722819440911852
MTR_000551,0.1268341957074134,1,-1,0.17878393699518935,0.17878393699518935,LOW,0.17878393699518935,0.17878393699518935
MTR_000552,0.4309810448055969,1,-1,0.39168673136391785,0.39168673136391785,LOW,0.39168673136391785,0.39168673136391785
MTR_000553,0.2656133803521181,1,-1,0.2759293662464827,0.2759293662464827,LOW,0.2759293662464827,0.2759293662464827
MTR_000554,0.2327180665569404,1,-1,0.2529026465898583,0.2529026465898583,LOW,0.2529026465898583,0.2529026465898583
MTR_000555,0.2720359066532586,1,-1,0.280425134657281,0.280425134657281,LOW,0.280425134657281,0.280425134657281
MTR_000556,0.5311252495432505,1,-1,0.46178767468027526,0.46178767468027526,MEDIUM,0.46178767468027526,0.46178767468027526
MTR_000557,0.4258011575880116,1,-1,0.3880608103116081,0.3880608103116081,LOW,0.3880608103116081,0.3880608103116081
MTR_000558,0.46150822470208375,1,-1,0.4130557572914586,0.4130557572914586,LOW,0.4130557572914586,0.4130557572914586
MTR_000559,0.22640817611008732,1,-1,0.24848572327706112,0.24848572327706112,LOW,0.24848572327706112,0.24848572327706112
MTR_000560,0.2141817949794766,1,-1,0.2399272564856336,0.2399272564856336,LOW,0.2399272564856336,0.2399272564856336
MTR_000561,0.24599083195177332,1,-1,0.26219358236624135,0.26219358236624135,LOW,0.26219358236624135,0.26219358236624135
MTR_000562,0.330454410594543,1,-1,0.32131808741618006,0.32131808741618006,LOW,0.32131808741618006,0.32131808741618006
MTR_000563,0.061888231142070385,0,1,0.13332176179944927,0.13332176179944927,LOW,0.13332176179944927,0.13332176179944927
MTR_000564,0.17345061910824222,1,-1,0.21141543337576954,0.21141543337576954,LOW,0.21141543337576954,0.21141543337576954
MTR_000565,0.1433663600780211,1,-1,0.19035645205461477,0.19035645205461477,LOW,0.19035645205461477,0.19035645205461477
MTR_000566,0.12772875844943465,1,-1,0.17941013091460425,0.17941013091460425,LOW,0.17941013091460425,0.17941013091460425
MTR_000567,0.18443054542305412,1,-1,0.21910138179613786,0.21910138179613786,LOW,0.21910138179613786,0.21910138179613786
MTR_000568,0.28195607533816264,1,-1,0.2873692527367138,0.2873692527367138,LOW,0.2873692527367138,0.2873692527367138
MTR_000569,0.194901624580283,1,-1,0.2264311372061981,0.2264311372061981,LOW,0.2264311372061981,0.2264311372061981
MTR_000570,0.7127466140086064,1,-1,0.5889226298060244,0.5889226298060244,MEDIUM,0.5889226298060244,0.5889226298060244
MTR_000571,0.5189387796740151,1,-1,0.45325714577181053,0.45325714577181053,MEDIUM,0.45325714577181053,0.45325714577181053
MTR_000572,0.11719167503233476,1,-1,0.1720341725226343,0.1720341725226343,LOW,0.1720341725226343,0.1720341725226343
MTR_000573,0.10530462738684931,1,-1,0.1637132391707945,0.1637132391707945,LOW,0.1637132391707945,0.1637132391707945
MTR_000574,0.10524841562303505,1,-1,0.16367389093612453,0.16367389093612453,LOW,0.16367389093612453,0.16367389093612453
MTR_000575,0.1567171130666007,1,-1,0.19970197914662047,0.19970197914662047,LOW,0.19970197914662047,0.19970197914662047
MTR_000576,0.11251082312001418,1,-1,0.1687575761840099,0.1687575761840099,LOW,0.1687575761840099,0.1687575761840099
MTR_000577,0.062154502936208784,1,-1,0.13350815205534614,0.13350815205534614,LOW,0.13350815205534614,0.13350815205534614
MTR_000578,0.36011577626466085,1,-1,0.3420810433852626,0.3420810433852626,LOW,0.3420810433852626,0.3420810433852626
MTR_000579,0.3660962290935223,1,-1,0.34626736036546557,0.34626736036546557,LOW,0.34626736036546557,0.34626736036546557
MTR_000580,0.2862648941306098,1,-1,0.29038542589142685,0.29038542589142685,LOW,0.29038542589142685,0.29038542589142685
MTR_000581,0.10196974838110885,1,-1,0.16137882386677618,0.16137882386677618,LOW,0.16137882386677618,0.16137882386677618
MTR_000582,0.061412520489472225,0,1,0.13298876434263054,0.13298876434263054,LOW,0.13298876434263054,0.13298876434263054
MTR_000583,0.07731352723201365,1,-1,0.14411946906240955,0.14411946906240955,LOW,0.14411946906240955,0.14411946906240955
MTR_000584,0.10418700309129186,1,-1,0.1629309021639043,0.1629309021639043,LOW,0.1629309021639043,0.1629309021639043
MTR_000585,0.07499781552213133,1,-1,0.14249847086549194,0.14249847086549194,LOW,0.14249847086549194,0.14249847086549194
MTR_000586,0.12463082753258742,1,-1,0.1772415792728112,0.1772415792728112,LOW,0.1772415792728112,0.1772415792728112
MTR_000587,0.3114848107046374,1,-1,0.3080393674932462,0.3080393674932462,LOW,0.3080393674932462,0.3080393674932462
MTR_000588,0.02642567883899221,0,1,0.10849797518729454,0.10849797518729454,LOW,0.10849797518729454,0.10849797518729454
MTR_000589,0.1236012140846588,1,-1,0.17652084985926114,0.17652084985926114,LOW,0.17652084985926114,0.17652084985926114
MTR_000590,0.7646976991730213,1,-1,0.6252883894211149,0.6252883894211149,MEDIUM,0.6252883894211149,0.6252883894211149
MTR_000591,0.09814135092607228,1,-1,0.1586989456482506,0.1586989456482506,LOW,0.1586989456482506,0.1586989456482506
MTR_000592,0.07224893941773165,1,-1,0.14057425759241216,0.14057425759241216,LOW,0.14057425759241216,0.14057425759241216
MTR_000593,0.6129994183538413,1,-1,0.5190995928476889,0.5190995928476889,MEDIUM,0.5190995928476889,0.5190995928476889
MTR_000594,0.3712042483673612,1,-1,0.3498429738571528,0.3498429738571528,LOW,0.3498429738571528,0.3498429738571528
MTR_000595,0.5033350858652345,1,-1,0.4423345601056641,0.4423345601056641,LOW,0.4423345601056641,0.4423345601056641
MTR_000596,0.8885216053776839,1,-1,0.7119651237643786,0.7119651237643786,HIGH,0.7119651237643786,0.7119651237643786
MTR_000597,0.5950983018151851,1,-1,0.5065688112706296,0.5065688112706296,MEDIUM,0.5065688112706296,0.5065688112706296
MTR_000598,0.6510454595272507,1,-1,0.5457318216690754,0.5457318216690754,MEDIUM,0.5457318216690754,0.5457318216690754
MTR_000599,0.6458770116449272,1,-1,0.542113908151449,0.542113908151449,MEDIUM,0.542113908151449,0.542113908151449
MTR_000600,0.5504926331244194,1,-1,0.4753448431870936,0.4753448431870936,MEDIUM,0.4753448431870936,0.4753448431870936
MTR_000601,0.6346968551019726,1,-1,0.5342877985713808,0.5342877985713808,MEDIUM,0.5342877985713808,0.5342877985713808
MTR_000602,0.6525809638808815,1,-1,0.546806674716617,0.546806674716617,MEDIUM,0.546806674716617,0.546806674716617
MTR_000603,0.8769895636209275,1,-1,0.7038926945346492,0.7038926945346492,HIGH,0.7038926945346492,0.7038926945346492
MTR_000604,0.6487311266260951,1,-1,0.5441117886382666,0.5441117886382666,MEDIUM,0.5441117886382666,0.5441117886382666
MTR_000605,0.5820189176871752,1,-1,0.4974132423810226,0.4974132423810226,MEDIUM,0.4974132423810226,0.4974132423810226
MTR_000606,0.8664099738334747,1,-1,0.6964869816834323,0.6964869816834323,HIGH,0.6964869816834323,0.6964869816834323
MTR_000607,0.6532572948159701,1,-1,0.547280106371179,0.547280106371179,MEDIUM,0.547280106371179,0.547280106371179
MTR_000608,0.0987990592776656,1,-1,0.1591593414943659,0.1591593414943659,LOW,0.1591593414943659,0.1591593414943659
MTR_000609,0.29067728281126853,1,-1,0.2934740979678879,0.2934740979678879,LOW,0.2934740979678879,0.2934740979678879
MTR_000610,0.1411507407092117,1,-1,0.18880551849644817,0.18880551849644817,LOW,0.18880551849644817,0.18880551849644817
MTR_000611,0.28778904055459587,1,-1,0.2914523283882171,0.2914523283882171,LOW,0.2914523283882171,0.2914523283882171
MTR_000612,0.34164963195789094,1,-1,0.32915474237052367,0.32915474237052367,LOW,0.32915474237052367,0.32915474237052367
MTR_000613,0.12031448211751795,1,-1,0.17422013748226256,0.17422013748226256,LOW,0.17422013748226256,0.17422013748226256
MTR_000614,0.17461184415933523,1,-1,0.21222829091153467,0.21222829091153467,LOW,0.21222829091153467,0.21222829091153467
MTR_000615,0.33146802553457166,1,-1,0.32202761787420014,0.32202761787420014,LOW,0.32202761787420014,0.32202761787420014
MTR_000616,0.3154997619850661,1,-1,0.3108498333895462,0.3108498333895462,LOW,0.3108498333895462,0.3108498333895462
MTR_000617,0.15883930943834404,1,-1,0.2011875166068408,0.2011875166068408,LOW,0.2011875166068408,0.2011875166068408
MTR_000618,0.08548119473696346,1,-1,0.1498368363158744,0.1498368363158744,LOW,0.1498368363158744,0.1498368363158744
MTR_000619,0.1403310798264708,1,-1,0.18823175587852956,0.18823175587852956,LOW,0.18823175587852956,0.18823175587852956
MTR_000620,0.1854673603355524,1,-1,0.21982715223488666,0.21982715223488666,LOW,0.21982715223488666,0.21982715223488666
MTR_000621,0.8119762944834436,1,-1,0.6583834061384104,0.6583834061384104,HIGH,0.6583834061384104,0.6583834061384104
MTR_000622,0.34577248433592866,1,-1,0.3320407390351501,0.3320407390351501,LOW,0.3320407390351501,0.3320407390351501
MTR_000623,0.35169023301399416,1,-1,0.3361831631097959,0.3361831631097959,LOW,0.3361831631097959,0.3361831631097959
MTR_000624,0.1616721887839806,1,-1,0.2031705321487864,0.2031705321487864,LOW,0.2031705321487864,0.2031705321487864
MTR_000625,0.2243161225447027,1,-1,0.24702128578129187,0.24702128578129187,LOW,0.24702128578129187,0.24702128578129187
MTR_000626,0.20436558187107723,1,-1,0.23305590730975403,0.23305590730975403,LOW,0.23305590730975403,0.23305590730975403
MTR_000627,0.8514727692026512,1,-1,0.6860309384418558,0.6860309384418558,HIGH,0.6860309384418558,0.6860309384418558
MTR_000628,0.12742077029314164,1,-1,0.17919453920519912,0.17919453920519912,LOW,0.17919453920519912,0.17919453920519912
MTR_000629,0.16239592290827393,1,-1,0.20367714603579173,0.20367714603579173,LOW,0.20367714603579173,0.20367714603579173
MTR_000630,0.16438534957443293,1,-1,0.20506974470210304,0.20506974470210304,LOW,0.20506974470210304,0.20506974470210304
MTR_000631,0.15134536459179834,1,-1,0.19594175521425883,0.19594175521425883,LOW,0.19594175521425883,0.19594175521425883
MTR_000632,0.1932847206696289,1,-1,0.22529930446874022,0.22529930446874022,LOW,0.22529930446874022,0.22529930446874022
MTR_000633,0.22015428523630437,1,-1,0.24410799966541305,0.24410799966541305,LOW,0.24410799966541305,0.24410799966541305
MTR_000634,0.24924803085175137,1,-1,0.26447362159622595,0.26447362159622595,LOW,0.26447362159622595,0.26447362159622595
MTR_000635,0.302662075395393,1,-1,0.30186345277677507,0.30186345277677507,LOW,0.30186345277677507,0.30186345277677507
MTR_000636,0.18985259871785423,1,-1,0.22289681910249795,0.22289681910249795,LOW,0.22289681910249795,0.22289681910249795
MTR_000637,0.17051200349016518,1,-1,0.2093584024431156,0.2093584024431156,LOW,0.2093584024431156,0.2093584024431156
MTR_000638,0.280449466835156,1,-1,0.28631462678460917,0.28631462678460917,LOW,0.28631462678460917,0.28631462678460917
MTR_000639,0.2069455127451138,1,-1,0.23486185892157965,0.23486185892157965,LOW,0.23486185892157965,0.23486185892157965
MTR_000640,0.446473287809981,1,-1,0.4025313014669867,0.4025313014669867,LOW,0.4025313014669867,0.4025313014669867
MTR_000641,0.8807539343933075,1,-1,0.7065277540753152,0.7065277540753152,HIGH,0.7065277540753152,0.7065277540753152
MTR_000642,0.14076293574216656,1,-1,0.1885340550195166,0.1885340550195166,LOW,0.1885340550195166,0.1885340550195166
MTR_000643,0.15966570850563097,1,-1,0.20176599595394168,0.20176599595394168,LOW,0.20176599595394168,0.20176599595394168
MTR_000644,0.3478309713004744,1,-1,0.33348167991033206,0.33348167991033206,LOW,0.33348167991033206,0.33348167991033206
MTR_000645,0.1826429427615701,1,-1,0.21785005993309906,0.21785005993309906,LOW,0.21785005993309906,0.21785005993309906
MTR_000646,0.15998110976356383,1,-1,0.20198677683449467,0.20198677683449467,LOW,0.20198677683449467,0.20198677683449467
MTR_000647,0.22725028798643904,1,-1,0.2490752015905073,0.2490752015905073,LOW,0.2490752015905073,0.2490752015905073
MTR_000648,0.20755071847889386,1,-1,0.23528550293522568,0.23528550293522568,LOW,0.23528550293522568,0.23528550293522568
MTR_000649,0.435494917457205,1,-1,0.3948464422200435,0.3948464422200435,LOW,0.3948464422200435,0.3948464422200435
MTR_000650,0.17269465274413753,1,-1,0.21088625692089624,0.21088625692089624,LOW,0.21088625692089624,0.21088625692089624
MTR_000651,0.17889384474129383,1,-1,0.21522569131890568,0.21522569131890568,LOW,0.21522569131890568,0.21522569131890568
MTR_000652,0.8503516776929254,1,-1,0.6852461743850478,0.6852461743850478,HIGH,0.6852461743850478,0.6852461743850478
MTR_000653,0.17350092100609227,1,-1,0.21145064470426456,0.21145064470426456,LOW,0.21145064470426456,0.21145064470426456
MTR_000654,0.18208059750255687,1,-1,0.2174564182517898,0.2174564182517898,LOW,0.2174564182517898,0.2174564182517898
MTR_000655,0.20457823882860007,1,-1,0.23320476718002003,0.23320476718002003,LOW,0.23320476718002003,0.23320476718002003
MTR_000656,0.16800395259165976,1,-1,0.20760276681416182,0.20760276681416182,LOW,0.20760276681416182,0.20760276681416182
MTR_000657,0.24852847117159832,1,-1,0.2639699298201188,0.2639699298201188,LOW,0.2639699298201188,0.2639699298201188
MTR_000658,0.10721395271538721,1,-1,0.16504976690077106,0.16504976690077106,LOW,0.16504976690077106,0.16504976690077106
MTR_000659,0.48475153157699385,1,-1,0.42932607210389573,0.42932607210389573,LOW,0.42932607210389573,0.42932607210389573
MTR_000660,0.43590632185188577,1,-1,0.39513442529632004,0.39513442529632004,LOW,0.39513442529632004,0.39513442529632004
MTR_000661,0.19015373627517268,1,-1,0.22310761539262086,0.22310761539262086,LOW,0.22310761539262086,0.22310761539262086
MTR_000662,0.20123466395388592,1,-1,0.23086426476772012,0.23086426476772012,LOW,0.23086426476772012,0.23086426476772012
MTR_000663,0.7930469723275253,1,-1,0.6451328806292677,0.6451328806292677,MEDIUM,0.6451328806292677,0.6451328806292677
MTR_000664,0.19797287215854806,1,-1,0.22858101051098362,0.22858101051098362,LOW,0.22858101051098362,0.22858101051098362
MTR_000665,0.3707411024247334,1,-1,0.3495187716973134,0.3495187716973134,LOW,0.3495187716973134,0.3495187716973134
MTR_000666,0.17592727542995346,1,-1,0.2131490928009674,0.2131490928009674,LOW,0.2131490928009674,0.2131490928009674
MTR_000667,0.36853845341015734,1,-1,0.3479769173871101,0.3479769173871101,LOW,0.3479769173871101,0.3479769173871101
MTR_000668,0.11685638814946138,1,-1,0.17179947170462295,0.17179947170462295,LOW,0.17179947170462295,0.17179947170462295
MTR_000669,0.23506361705589096,1,-1,0.25454453193912363,0.25454453193912363,LOW,0.25454453193912363,0.25454453193912363
MTR_000670,0.22612723768186238,1,-1,0.24828906637730366,0.24828906637730366,LOW,0.24828906637730366,0.24828906637730366
MTR_000671,0.8314778662821498,1,-1,0.6720345063975048,0.6720345063975048,HIGH,0.6720345063975048,0.6720345063975048
MTR_000672,0.4227324921171451,1,-1,0.3859127444820015,0.3859127444820015,LOW,0.3859127444820015,0.3859127444820015
MTR_000673,0.10108301289038989,1,-1,0.16075810902327292,0.16075810902327292,LOW,0.16075810902327292,0.16075810902327292
MTR_000674,0.15135831509356132,1,-1,0.1959508205654929,0.1959508205654929,LOW,0.1959508205654929,0.1959508205654929
MTR_000675,0.19222220922677782,1,-1,0.22455554645874445,0.22455554645874445,LOW,0.22455554645874445,0.22455554645874445
MTR_000676,0.1208740202794773,1,-1,0.1746118141956341,0.1746118141956341,LOW,0.1746118141956341,0.1746118141956341
MTR_000677,0.3283548167509807,1,-1,0.3198483717256865,0.3198483717256865,LOW,0.3198483717256865,0.3198483717256865
MTR_000678,0.436677615427342,1,-1,0.3956743307991394,0.3956743307991394,LOW,0.3956743307991394,0.3956743307991394
MTR_000679,0.09478410062067424,1,-1,0.15634887043447196,0.15634887043447196,LOW,0.15634887043447196,0.15634887043447196
MTR_000680,0.09786375121330504,1,-1,0.15850462584931352,0.15850462584931352,LOW,0.15850462584931352,0.15850462584931352
MTR_000681,0.8412828597292303,1,-1,0.6788980018104611,0.6788980018104611,HIGH,0.6788980018104611,0.6788980018104611
MTR_000682,0.21298088082863462,1,-1,0.2390866165800442,0.2390866165800442,LOW,0.2390866165800442,0.2390866165800442
MTR_000683,0.18488698489915273,1,-1,0.2194208894294069,0.2194208894294069,LOW,0.2194208894294069,0.2194208894294069
